nd_texts/1074394.eu-datenschutzgrundverordnung-ahnungslos-zu-mehr-datenschutz https://www.neues-deutschland.de/artikel/1074394.eu-datenschutzgrundverordnung-ahnungslos-zu-mehr-datenschutz.html 2018-01-11 |Grit Gernhardt| economy/environment |radically left| |['Datenschutz', 'Europäische', 'Union']|
nd_texts/1074381.dgb-sachsen-renaissance-der-tarifvertraege https://www.neues-deutschland.de/artikel/1074381.dgb-sachsen-renaissance-der-tarifvertraege.html 2017-12-15 |Hendrik Lasch| economy/environment |radically left| |['Betriebsrat', 'DGB', 'Ostdeutschland', 'Sachsen', 'Tarifpolitk']|
nd_texts/1074377.kapitalismuskritik-arbeiten-bis-zum-tod https://www.neues-deutschland.de/artikel/1074377.kapitalismuskritik-arbeiten-bis-zum-tod.html 2017-12-27 |None| economy/environment |radically left| |[]|
nd_texts/1074376.taxi-gegen-fahrdienst https://www.neues-deutschland.de/artikel/1074376.taxi-gegen-fahrdienst.html 2017-12-27 |None| economy/environment |radically left| |['Berlin', 'Hamburg', 'Verkehrspolitik']|
nd_texts/1074375.drohnen-gegen-ueberstunden https://www.neues-deutschland.de/artikel/1074375.drohnen-gegen-ueberstunden.html 2017-12-27 |Susanne Steffen| economy/environment |radically left| |[]|
nd_texts/1074374.weiter-kupfergeld-in-der-boerse https://www.neues-deutschland.de/artikel/1074374.weiter-kupfergeld-in-der-boerse.html 2017-12-27 |None| economy/environment |radically left| |['Börse', 'Bundesbank']|
nd_texts/1074392.viele-beschwerden-ueber-versicherungen https://www.neues-deutschland.de/artikel/1074392.viele-beschwerden-ueber-versicherungen.html 2017-12-27 |None| economy/environment |radically left| |['Versicherung']|
nd_texts/1074393.strompreise-steigen-im-schnitt-an https://www.neues-deutschland.de/artikel/1074393.strompreise-steigen-im-schnitt-an.html 2017-12-27 |None| economy/environment |radically left| |[]|
nd_texts/1074391.israel-will-bitcoin-firmen-an-der-boerse-verbieten https://www.neues-deutschland.de/artikel/1074391.israel-will-bitcoin-firmen-an-der-boerse-verbieten.html 2017-12-27 |None| economy/environment |radically left| |['Börse', 'Israel', 'Nahost']|
nd_texts/1074389.irak-will-pipeline-in-die-tuerkei-bauen https://www.neues-deutschland.de/artikel/1074389.irak-will-pipeline-in-die-tuerkei-bauen.html 2017-11-14 |None| economy/environment |radically left| |['Erdöl', 'fossile', 'Energie', 'Irak', 'Türkei']|
nd_texts/1074390.ermittlungen-gegen-franzoesische-molkerei https://www.neues-deutschland.de/artikel/1074390.ermittlungen-gegen-franzoesische-molkerei.html 2017-12-27 |None| economy/environment |radically left| |['Frankreich']|
nd_texts/1074372.bauern-fordern-agrarstrukturgesetz https://www.neues-deutschland.de/artikel/1074372.bauern-fordern-agrarstrukturgesetz.html 2017-12-27 |None| economy/environment |radically left| |['Landwirtschaft']|
nd_texts/1074373.einzelhandel-mit-gemischter-bilanz https://www.neues-deutschland.de/artikel/1074373.einzelhandel-mit-gemischter-bilanz.html 2017-12-27 |None| economy/environment |radically left| |['Einzelhandel']|
nd_texts/1074370.auch-steigen-die-mieten https://www.neues-deutschland.de/artikel/1074370.auch-steigen-die-mieten.html 2017-08-23 |None| economy/environment |radically left| |['Betriebskosten', 'Mieten']|
nd_texts/1074371.weniger-insolvenzen-im-kommenden-jahr https://www.neues-deutschland.de/artikel/1074371.weniger-insolvenzen-im-kommenden-jahr.html 2017-12-27 |None| economy/environment |radically left| |[]|
nd_texts/1074316.deutlich-mehr-feiertagsarbeit https://www.neues-deutschland.de/artikel/1074316.deutlich-mehr-feiertagsarbeit.html 2017-12-23 |None| economy/environment |radically left| |['DIE', 'LINKE']|
nd_texts/1074304.ryanair-warnschuss-im-morgengrauen https://www.neues-deutschland.de/artikel/1074304.ryanair-warnschuss-im-morgengrauen.html 2017-12-23 |None| economy/environment |radically left| |['Streik', 'Vereinigung', 'Cockpit']|
nd_texts/1074254.einigung-vor-stahlfusion https://www.neues-deutschland.de/artikel/1074254.einigung-vor-stahlfusion.html 2017-12-23 |None| economy/environment |radically left| |[]|
nd_texts/1074253.insolvenz-statt-weihnachtsgeld https://www.neues-deutschland.de/artikel/1074253.insolvenz-statt-weihnachtsgeld.html 2017-12-23 |Ulrike Henning| economy/environment |radically left| |['Krankenhaus']|
nd_texts/1074252.amazon-amazon-praemiert-zu-weihnachten-denunziation https://www.neues-deutschland.de/artikel/1074252.amazon-amazon-praemiert-zu-weihnachten-denunziation.html 2017-12-12 |Ralf Klingsieck| economy/environment |radically left| |['Frankreich', 'USA']|
nd_texts/1074233.mehr-platz-und-holzsitze-fuer-die-hygiene https://www.neues-deutschland.de/artikel/1074233.mehr-platz-und-holzsitze-fuer-die-hygiene.html 2017-12-23 |None| economy/environment |radically left| |['Bahnverkehr', 'Bremen']|
nd_texts/1074249.griechenland-verkauft-hafen-von-thessaloniki https://www.neues-deutschland.de/artikel/1074249.griechenland-verkauft-hafen-von-thessaloniki.html 2017-02-15 |None| economy/environment |radically left| |['China', 'Griechenland']|
nd_texts/1074250.apple-drosselt-leistung-wegen-alter-batterien https://www.neues-deutschland.de/artikel/1074250.apple-drosselt-leistung-wegen-alter-batterien.html 2017-12-23 |None| economy/environment |radically left| |[]|
nd_texts/1074251.bitcoin-kurs-rutscht-deutlich-ab https://www.neues-deutschland.de/artikel/1074251.bitcoin-kurs-rutscht-deutlich-ab.html 2017-12-23 |None| economy/environment |radically left| |[]|
nd_texts/1074182.arbeitszeit-ein-drittel-muss-an-weihnachten-arbeiten https://www.neues-deutschland.de/artikel/1074182.arbeitszeit-ein-drittel-muss-an-weihnachten-arbeiten.html 2016-12-12 |None| economy/environment |radically left| |['Arbeitsbedingungen', 'Feiertag', 'ver.di', 'Weihnachten']|
nd_texts/1074169.ryanair-piloten-zum-streik-aufgerufen https://www.neues-deutschland.de/artikel/1074169.ryanair-piloten-zum-streik-aufgerufen.html 2017-12-13 |None| economy/environment |radically left| |['Flugverkehr', 'Streik', 'Vereinigung', 'Cockpit']|
nd_texts/1074125.eu-erlaubt-lufthansa-kauf-von-lgw https://www.neues-deutschland.de/artikel/1074125.eu-erlaubt-lufthansa-kauf-von-lgw.html 2017-12-02 |None| economy/environment |radically left| |['Berlin', 'Europäische', 'Union', 'Flugverkehr']|
nd_texts/1074124.bitcoins-china-knoepft-sich-die-bitcoins-vor https://www.neues-deutschland.de/artikel/1074124.bitcoins-china-knoepft-sich-die-bitcoins-vor.html 2017-03-01 |None| economy/environment |radically left| |['China', 'erneuerbare', 'Energie']|
nd_texts/1074123.alles-easy-fuer-die-lufthansa https://www.neues-deutschland.de/artikel/1074123.alles-easy-fuer-die-lufthansa.html 2017-12-18 |René Heilig| economy/environment |radically left| |['Berlin', 'Flugverkehr']|
nd_texts/1074098.buchener-wald-ohne-schutz https://www.neues-deutschland.de/artikel/1074098.buchener-wald-ohne-schutz.html 2017-12-22 |None| economy/environment |radically left| |['Bayern']|
nd_texts/1074097.waeller-suchen-ein-neues-image https://www.neues-deutschland.de/artikel/1074097.waeller-suchen-ein-neues-image.html 2017-12-22 |Harald Lachmann| economy/environment |radically left| |['Rheinland-Pfalz']|
nd_texts/1074095.ruhe-vor-dem-weihnachtsansturm https://www.neues-deutschland.de/artikel/1074095.ruhe-vor-dem-weihnachtsansturm.html 2017-11-16 |None| economy/environment |radically left| |['Mecklenburg-Vorpommern', 'Ostsee']|
nd_texts/1074111.ryanair-deutsche-ryanair-piloten-streiken-noch-vor-weihnachten https://www.neues-deutschland.de/artikel/1074111.ryanair-deutsche-ryanair-piloten-streiken-noch-vor-weihnachten.html 2015-02-12 |None| economy/environment |radically left| |['Fluggesellschaft', 'Gewerkschaft', 'Irland', 'Piloten', 'Streik']|
nd_texts/1074081.endlager-fuer-atommuell-es-ist-peinlich-neues-atomlager-erst https://www.neues-deutschland.de/artikel/1074081.endlager-fuer-atommuell-es-ist-peinlich-neues-atomlager-erst.html 2017-06-29 |None| economy/environment |radically left| |['Atomkraft', 'Atommüll', 'Castor', 'Planung', 'Umwelt']|
nd_texts/1074024.saniererin https://www.neues-deutschland.de/artikel/1074024.saniererin.html 2017-12-21 |None| economy/environment |radically left| |[]|
nd_texts/1074020.in-stonehenge-ist-die-hoelle-los https://www.neues-deutschland.de/artikel/1074020.in-stonehenge-ist-die-hoelle-los.html 2017-12-21 |Charlotte Zink| economy/environment |radically left| |['England']|
nd_texts/1074013.es-brennt-noch-licht-in-der-buerowabe https://www.neues-deutschland.de/artikel/1074013.es-brennt-noch-licht-in-der-buerowabe.html 2017-12-21 |None| economy/environment |radically left| |['Hessen']|
nd_texts/1073993.der-weltgroesste-co-marktplatz https://www.neues-deutschland.de/artikel/1073993.der-weltgroesste-co-marktplatz.html 2017-10-05 |Susanne Götze| economy/environment |radically left| |['China', 'CO2', 'Emissionshandel', 'Europäische', 'Union', 'Klimaschutz']|
nd_texts/1073992.moskau-und-kiew-steigern-den-handel https://www.neues-deutschland.de/artikel/1073992.moskau-und-kiew-steigern-den-handel.html 2017-11-25 |Denis Trubetskoy| economy/environment |radically left| |['Europäische', 'Union', 'Russland', 'Ukraine']|
nd_texts/1073966.lueckenschluss-im-nordosten https://www.neues-deutschland.de/artikel/1073966.lueckenschluss-im-nordosten.html 2017-10-07 |Winfried Wagner| economy/environment |radically left| |['Berlin', 'Magdeburg', 'Mecklenburg-Vorpommern', 'Sachsen-Anhalt', 'Schwerin', 'Verkehrspolitik']|
nd_texts/1073965.bauhaus-museum-weimar-schliesst https://www.neues-deutschland.de/artikel/1073965.bauhaus-museum-weimar-schliesst.html 2017-11-17 |None| economy/environment |radically left| |['Bildungspolitik', 'Thüringen']|
nd_texts/1073997.innogy-chef-terium-wirft-das-handtuch https://www.neues-deutschland.de/artikel/1073997.innogy-chef-terium-wirft-das-handtuch.html 2017-12-21 |None| economy/environment |radically left| |[]|
nd_texts/1073998.anteil-der-erneuerbaren-steigt-auf-prozent https://www.neues-deutschland.de/artikel/1073998.anteil-der-erneuerbaren-steigt-auf-prozent.html 2017-12-21 |None| economy/environment |radically left| |['erneuerbare', 'Energie']|
nd_texts/1073999.gericht-keine-privatleute-als-uber-fahrer-in-europa https://www.neues-deutschland.de/artikel/1073999.gericht-keine-privatleute-als-uber-fahrer-in-europa.html 2017-12-21 |None| economy/environment |radically left| |[]|
nd_texts/1074000.neue-eu-regeln-gegen-dumpingpraktiken https://www.neues-deutschland.de/artikel/1074000.neue-eu-regeln-gegen-dumpingpraktiken.html 2017-12-21 |None| economy/environment |radically left| |['Europäische', 'Union']|
nd_texts/1073995.schleweis-wird-sparkassenpraesident https://www.neues-deutschland.de/artikel/1073995.schleweis-wird-sparkassenpraesident.html 2017-12-21 |None| economy/environment |radically left| |['Bankenwirtschaft']|
nd_texts/1073996.siemens-chef-kaeser-besucht-goerlitzer-werk https://www.neues-deutschland.de/artikel/1073996.siemens-chef-kaeser-besucht-goerlitzer-werk.html 2017-12-21 |None| economy/environment |radically left| |['IG', 'Metall']|
nd_texts/1073907.umzug-in-eine-triste-wueste https://www.neues-deutschland.de/artikel/1073907.umzug-in-eine-triste-wueste.html 2017-12-20 |None| economy/environment |radically left| |[]|
nd_texts/1073897.backhaus-ein-schwieriges-jahr-fuer-bauern https://www.neues-deutschland.de/artikel/1073897.backhaus-ein-schwieriges-jahr-fuer-bauern.html 2017-08-07 |None| economy/environment |radically left| |['Landwirtschaft', 'Mecklenburg-Vorpommern', 'Pestizide', 'Schwerin']|
nd_texts/1073895.kartellamt-prueft-facebook https://www.neues-deutschland.de/artikel/1073895.kartellamt-prueft-facebook.html 2017-11-25 |None| economy/environment |radically left| |['Kartell', 'Kartellamt']|
nd_texts/1073893.bahnkunden-beschweren-sich-haeufiger https://www.neues-deutschland.de/artikel/1073893.bahnkunden-beschweren-sich-haeufiger.html 2017-12-11 |None| economy/environment |radically left| |['Bahnverkehr', 'Verkehrspolitik']|
nd_texts/1073894.ausgebremste-energiewende https://www.neues-deutschland.de/artikel/1073894.ausgebremste-energiewende.html 2016-11-17 |None| economy/environment |radically left| |['erneuerbare', 'Energie', 'Europäische', 'Union', 'fossile', 'Energie', 'Frankreich', 'Subvention']|
nd_texts/1073892.lieber-gewinn-als-langfristige-sicherheit https://www.neues-deutschland.de/artikel/1073892.lieber-gewinn-als-langfristige-sicherheit.html 2017-12-20 |Andreas Knudsen| economy/environment |radically left| |['Dänemark', 'Versicherung']|
nd_texts/1073867.zug-faehrt-mit-stark-ueberhoehtem-tempo-in-die-katastrophe https://www.neues-deutschland.de/artikel/1073867.zug-faehrt-mit-stark-ueberhoehtem-tempo-in-die-katastrophe.html 2017-09-30 |None| economy/environment |radically left| |['USA', 'Verkehrspolitik']|
nd_texts/1073849.ein-schneeberger-zieht-vom-leder https://www.neues-deutschland.de/artikel/1073849.ein-schneeberger-zieht-vom-leder.html 2017-12-20 |Steffi Schweizer| economy/environment |radically left| |['Dresden', 'Handwerk']|
nd_texts/1073843.der-weihnachtsmann-beglueckt-die-paketdienste https://www.neues-deutschland.de/artikel/1073843.der-weihnachtsmann-beglueckt-die-paketdienste.html 2017-12-20 |Ulrich Glauber| economy/environment |radically left| |[]|
nd_texts/1073842.jeder-dritte-in-myanmar-lebt-in-armut https://www.neues-deutschland.de/artikel/1073842.jeder-dritte-in-myanmar-lebt-in-armut.html 2017-12-20 |Thomas Berger| economy/environment |radically left| |['Armut', 'Myanmar']|
nd_texts/1073847.kuechenhersteller-alno-soll-weiter-produzieren https://www.neues-deutschland.de/artikel/1073847.kuechenhersteller-alno-soll-weiter-produzieren.html 2017-12-20 |None| economy/environment |radically left| |[]|
nd_texts/1073845.kaspersky-klagt-gegen-verbot-seiner-software https://www.neues-deutschland.de/artikel/1073845.kaspersky-klagt-gegen-verbot-seiner-software.html 2017-12-15 |None| economy/environment |radically left| |['Russland', 'USA']|
nd_texts/1073846.huthersteller-borsalino-steht-vor-der-pleite https://www.neues-deutschland.de/artikel/1073846.huthersteller-borsalino-steht-vor-der-pleite.html 2017-12-20 |None| economy/environment |radically left| |['Film']|
nd_texts/1073844.ryanair-erkennt-flugbegleitervertreter-an https://www.neues-deutschland.de/artikel/1073844.ryanair-erkennt-flugbegleitervertreter-an.html 2017-09-19 |None| economy/environment |radically left| |['Flugverkehr', 'Irland', 'Vereinigung', 'Cockpit']|
nd_texts/1073820.tierschutz-echtpelz-ist-oft-nicht-richtig-gekennzeichnet https://www.neues-deutschland.de/artikel/1073820.tierschutz-echtpelz-ist-oft-nicht-richtig-gekennzeichnet.html 2017-12-19 |None| economy/environment |radically left| |['Tierschutz']|
nd_texts/1073803.die-quadratur-des-gewandhauses https://www.neues-deutschland.de/artikel/1073803.die-quadratur-des-gewandhauses.html 2017-11-14 |Claudia Drescher| economy/environment |radically left| |['Sachsen', 'Theater', 'Zwickau']|
nd_texts/1073765.schutz-fuer-die-geknechtete-kreatur https://www.neues-deutschland.de/artikel/1073765.schutz-fuer-die-geknechtete-kreatur.html 2017-12-19 |Volker Stahl| economy/environment |radically left| |['Hamburg']|
nd_texts/1073748.islamischer-staat-passierscheine-vom-islamischen-staat https://www.neues-deutschland.de/artikel/1073748.islamischer-staat-passierscheine-vom-islamischen-staat.html 2017-07-10 |Ralf Klingsieck| economy/environment |radically left| |['Frankreich', 'Syrien']|
nd_texts/1073747.steuerdeals-fuer-ikea-im-visier https://www.neues-deutschland.de/artikel/1073747.steuerdeals-fuer-ikea-im-visier.html 2017-12-18 |None| economy/environment |radically left| |['Europäische', 'Union', 'Irland', 'Niederlande', 'Steuerpolitk']|
nd_texts/1073746.rohstoffe-trendwende-bei-rohstoffen https://www.neues-deutschland.de/artikel/1073746.rohstoffe-trendwende-bei-rohstoffen.html 2017-12-19 |Hermannus Pfeiffer| economy/environment |radically left| |['Landwirtschaft', 'Rohstoffe', 'Weltmarkt']|
nd_texts/1073740.riesiger-flaechenbrand-in-kalifornien https://www.neues-deutschland.de/artikel/1073740.riesiger-flaechenbrand-in-kalifornien.html 2017-12-19 |None| economy/environment |radically left| |[]|
nd_texts/1073738.chaos-in-atlanta https://www.neues-deutschland.de/artikel/1073738.chaos-in-atlanta.html 2017-11-10 |None| economy/environment |radically left| |['Flugverkehr', 'USA']|
nd_texts/1073744.vonovia-kauft-in-oesterreich-zu https://www.neues-deutschland.de/artikel/1073744.vonovia-kauft-in-oesterreich-zu.html 2017-12-19 |None| economy/environment |radically left| |['Österreich']|
nd_texts/1073745.ex-bafin-chefin-bleibt-eu-bankenabwicklerin https://www.neues-deutschland.de/artikel/1073745.ex-bafin-chefin-bleibt-eu-bankenabwicklerin.html 2017-12-19 |None| economy/environment |radically left| |['Europäische', 'Union']|
nd_texts/1073607.roboter-und-menschen-die-kalte-roboter-pflege https://www.neues-deutschland.de/artikel/1073607.roboter-und-menschen-die-kalte-roboter-pflege.html 2017-12-18 |Ulrike Henning| economy/environment |radically left| |[]|
nd_texts/1073606.lauda-greift-lufthansa-wegen-niki-an https://www.neues-deutschland.de/artikel/1073606.lauda-greift-lufthansa-wegen-niki-an.html 2017-12-18 |None| economy/environment |radically left| |['Flugverkehr']|
nd_texts/1073605.angst-in-industriegebieten-vererbte-angststoerungen https://www.neues-deutschland.de/artikel/1073605.angst-in-industriegebieten-vererbte-angststoerungen.html 2017-12-18 |Elke Bunge| economy/environment |radically left| |['Industrie']|
nd_texts/1073580.wohnungsbau-hamburg-versuchtrs-mit-expresswohnungen https://www.neues-deutschland.de/artikel/1073580.wohnungsbau-hamburg-versuchtrs-mit-expresswohnungen.html 2017-09-20 |Volker Stahl| economy/environment |radically left| |['Hamburg', 'Mieten', 'Wohnen', 'Wohnraum']|
nd_texts/1073611.siemens-betriebsrat-warnt-vor-werksverkauf https://www.neues-deutschland.de/artikel/1073611.siemens-betriebsrat-warnt-vor-werksverkauf.html 2017-05-08 |None| economy/environment |radically left| |['Erfurt', 'SPD', 'Thüringen']|
nd_texts/1073612.russlands-lada-liefert-wieder-autos-nach-kuba https://www.neues-deutschland.de/artikel/1073612.russlands-lada-liefert-wieder-autos-nach-kuba.html 2016-11-28 |None| economy/environment |radically left| |['Kuba', 'Russland']|
nd_texts/1073610.protest-in-israel-gegen-stellenabbau-bei-teva https://www.neues-deutschland.de/artikel/1073610.protest-in-israel-gegen-stellenabbau-bei-teva.html 2017-12-15 |None| economy/environment |radically left| |['Israel', 'Nahost']|
nd_texts/1073609.ratingagenturen-stufen-portugal-hoch https://www.neues-deutschland.de/artikel/1073609.ratingagenturen-stufen-portugal-hoch.html 2017-12-18 |None| economy/environment |radically left| |['Portugal', 'Ratingagenturen']|
nd_texts/1073608.ryanair-akzeptiert-pilotengewerkschaften https://www.neues-deutschland.de/artikel/1073608.ryanair-akzeptiert-pilotengewerkschaften.html 2017-12-18 |None| economy/environment |radically left| |['Vereinigung', 'Cockpit']|
nd_texts/1073522.schluss-mit-sex-aus-flensburg https://www.neues-deutschland.de/artikel/1073522.schluss-mit-sex-aus-flensburg.html 2017-12-16 |None| economy/environment |radically left| |['Schleswig-Holstein']|
nd_texts/1073521.piloten-im-arbeitskampf-ryanair-bremst-streiks-aus https://www.neues-deutschland.de/artikel/1073521.piloten-im-arbeitskampf-ryanair-bremst-streiks-aus.html 2017-12-16 |Rainer Balcerowiak| economy/environment |radically left| |['Flugverkehr', 'Irland', 'Italien', 'Streik', 'Vereinigung', 'Cockpit']|
nd_texts/1073520.hin-zum-zwei-klassen-internet https://www.neues-deutschland.de/artikel/1073520.hin-zum-zwei-klassen-internet.html 2017-11-27 |Rob Lever| economy/environment |radically left| |['Barack', 'Obama', 'Donald', 'Trump', 'Netzneutralität', 'USA']|
nd_texts/1073523.h-m-will-laeden-schliessen https://www.neues-deutschland.de/artikel/1073523.h-m-will-laeden-schliessen.html 2017-12-16 |None| economy/environment |radically left| |[]|
nd_texts/1073524.opel-setzt-auf-kurzarbeit https://www.neues-deutschland.de/artikel/1073524.opel-setzt-auf-kurzarbeit.html 2017-12-16 |None| economy/environment |radically left| |[]|
nd_texts/1073525.neue-mobilfunkfirma https://www.neues-deutschland.de/artikel/1073525.neue-mobilfunkfirma.html 2016-01-29 |None| economy/environment |radically left| |['Niederlande', 'Schweden']|
nd_texts/1073434.militaerdiktatur-in-brasilien-vw-unterstuetzte-repressionen-gegen-oppositionelle https://www.neues-deutschland.de/artikel/1073434.militaerdiktatur-in-brasilien-vw-unterstuetzte-repressionen-gegen-oppositionelle.html 2017-12-15 |None| economy/environment |radically left| |['Automobilindustrie', 'Brasilien', 'Militärdiktatur', 'Südamerika', 'VW']|
nd_texts/1073414.streiks-gegen-neue-kuerzungen https://www.neues-deutschland.de/artikel/1073414.streiks-gegen-neue-kuerzungen.html 2017-11-10 |None| economy/environment |radically left| |['Griechenland', 'Streik']|
nd_texts/1073411.ferienflieger-niki-bleibt-am-boden https://www.neues-deutschland.de/artikel/1073411.ferienflieger-niki-bleibt-am-boden.html 2017-12-15 |Florian Haenes| economy/environment |radically left| |['Berlin', 'Europäische', 'Union', 'Flugverkehr']|
nd_texts/1073393.thomas-piketty-umverteilt-wird-kaum https://www.neues-deutschland.de/artikel/1073393.thomas-piketty-umverteilt-wird-kaum.html 2017-12-15 |Simon Poelchau| economy/environment |radically left| |[]|
nd_texts/1073391.us-notenbank-hebt-die-zinsen-an https://www.neues-deutschland.de/artikel/1073391.us-notenbank-hebt-die-zinsen-an.html 2017-12-09 |Hermannus Pfeiffer| economy/environment |radically left| |['China', 'Europäische', 'Zentralbank', 'Eurozone', 'Steuerpolitk', 'USA']|
nd_texts/1073392.peinlicher-start-inhaltsleeres-ende https://www.neues-deutschland.de/artikel/1073392.peinlicher-start-inhaltsleeres-ende.html 2017-12-15 |Andreas Behn| economy/environment |radically left| |['Argentinien']|
nd_texts/1073368.hohe-schaeden-wegen-zubin https://www.neues-deutschland.de/artikel/1073368.hohe-schaeden-wegen-zubin.html 2017-12-04 |None| economy/environment |radically left| |['Bahnverkehr', 'Bayern', 'Saarland', 'Unwetter']|
nd_texts/1073328.das-meiste-geld-ist-futsch https://www.neues-deutschland.de/artikel/1073328.das-meiste-geld-ist-futsch.html 2018-01-11 |Grit Gernhardt| economy/environment |radically left| |['Flugverkehr']|
nd_texts/1073398.nusscreme-muss-nicht-viele-nuesse-enthalten https://www.neues-deutschland.de/artikel/1073398.nusscreme-muss-nicht-viele-nuesse-enthalten.html 2017-12-15 |None| economy/environment |radically left| |[]|
nd_texts/1073394.waltdisney-kauft-teile-von-st-century-fox https://www.neues-deutschland.de/artikel/1073394.waltdisney-kauft-teile-von-st-century-fox.html 2017-12-15 |None| economy/environment |radically left| |['USA']|
nd_texts/1073395.hambacher-forst-rwe-rodet-nicht-weiter https://www.neues-deutschland.de/artikel/1073395.hambacher-forst-rwe-rodet-nicht-weiter.html 2017-12-15 |None| economy/environment |radically left| |['Nordrhein-Westfalen']|
nd_texts/1073396.delta-airlines-mit-grosseinkauf-bei-airbus https://www.neues-deutschland.de/artikel/1073396.delta-airlines-mit-grosseinkauf-bei-airbus.html 2017-12-15 |None| economy/environment |radically left| |['EADS']|
nd_texts/1073397.bundesfoerderung-antraege-fuer-saubere-luft https://www.neues-deutschland.de/artikel/1073397.bundesfoerderung-antraege-fuer-saubere-luft.html 2017-12-15 |None| economy/environment |radically left| |['Angela', 'Merkel', 'Verkehrspolitik']|
nd_texts/1073315.glyphosaat-bundestags-juristen-halten-nationales-glyphosat-verbot-fuer-moeglich https://www.neues-deutschland.de/artikel/1073315.glyphosaat-bundestags-juristen-halten-nationales-glyphosat-verbot-fuer-moeglich.html 2017-11-28 |None| economy/environment |radically left| |['Europäische', 'Union', 'Glyphosat']|
nd_texts/1073306.soziale-ungleichheit-einkommensungleichheit-weltweit-laut-studie-gewachsen https://www.neues-deutschland.de/artikel/1073306.soziale-ungleichheit-einkommensungleichheit-weltweit-laut-studie-gewachsen.html 2017-03-23 |None| economy/environment |radically left| |['Deutschland', 'Europa', 'Ungleichheit']|
nd_texts/1073281.mehr-aerzte-fallen-durch-den-sprachtest https://www.neues-deutschland.de/artikel/1073281.mehr-aerzte-fallen-durch-den-sprachtest.html 2017-12-14 |None| economy/environment |radically left| |['Sachsen-Anhalt']|
nd_texts/1073279.d-mark-schatz-im-einweckglas https://www.neues-deutschland.de/artikel/1073279.d-mark-schatz-im-einweckglas.html 2017-12-14 |None| economy/environment |radically left| |['Bundesbank']|
nd_texts/1073251.niki-deal-geplatzt https://www.neues-deutschland.de/artikel/1073251.niki-deal-geplatzt.html 2017-12-08 |None| economy/environment |radically left| |['Berlin', 'Flugverkehr']|
nd_texts/1073250.kein-umfassender-schutz-fuer-aale https://www.neues-deutschland.de/artikel/1073250.kein-umfassender-schutz-fuer-aale.html 2017-12-04 |None| economy/environment |radically left| |['Europäische', 'Union', 'Nordsee', 'Umweltschutz']|
nd_texts/1073249.glyphosat-ist-nicht-das-einzige-gift https://www.neues-deutschland.de/artikel/1073249.glyphosat-ist-nicht-das-einzige-gift.html 2017-11-30 |Rainer Balcerowiak| economy/environment |radically left| |['BUND', 'DIE', 'LINKE', 'Europäische', 'Union', 'Glyphosat', 'Landwirtschaft', 'Naturschutz', 'Pestizide', 'Umweltschutz']|
nd_texts/1073248.netzneutralitaet-internet-wird-dem-markt-geopfert https://www.neues-deutschland.de/artikel/1073248.netzneutralitaet-internet-wird-dem-markt-geopfert.html 2018-01-23 |None| economy/environment |radically left| |['Donald', 'Trump', 'Netzneutralität', 'USA']|
nd_texts/1073239.braende-in-kalifornien https://www.neues-deutschland.de/artikel/1073239.braende-in-kalifornien.html 2017-12-14 |None| economy/environment |radically left| |[]|
nd_texts/1073226.drahtige-sache https://www.neues-deutschland.de/artikel/1073226.drahtige-sache.html 2017-12-14 |None| economy/environment |radically left| |[]|
nd_texts/1073223.k-s-bezahlt-wasser-fuer-gerstungen https://www.neues-deutschland.de/artikel/1073223.k-s-bezahlt-wasser-fuer-gerstungen.html 2017-12-14 |None| economy/environment |radically left| |[]|
nd_texts/1073247.umwelthilfe-scheitert-mit-klage-gegen-kba https://www.neues-deutschland.de/artikel/1073247.umwelthilfe-scheitert-mit-klage-gegen-kba.html 2017-12-14 |None| economy/environment |radically left| |[]|
nd_texts/1073244.ig-metall-bleibt-nrw-stahlgipfel-fern https://www.neues-deutschland.de/artikel/1073244.ig-metall-bleibt-nrw-stahlgipfel-fern.html 2016-05-13 |None| economy/environment |radically left| |['IG', 'Metall', 'Nordrhein-Westfalen']|
nd_texts/1073245.athen-kann-sich-guenstiger-geld-leihen https://www.neues-deutschland.de/artikel/1073245.athen-kann-sich-guenstiger-geld-leihen.html 2017-12-05 |None| economy/environment |radically left| |['Bildungspolitik', 'Griechenland', 'Verschuldung']|
nd_texts/1073246.doener-darf-auch-kuenftig-phosphate-enthalten https://www.neues-deutschland.de/artikel/1073246.doener-darf-auch-kuenftig-phosphate-enthalten.html 2017-12-14 |None| economy/environment |radically left| |['Europäische', 'Union']|
nd_texts/1073243.kartellamt-prueft-smart-tvs https://www.neues-deutschland.de/artikel/1073243.kartellamt-prueft-smart-tvs.html 2017-10-25 |None| economy/environment |radically left| |['Kartell', 'Kartellamt']|
nd_texts/1073175.klimafinanzgipfel-die-anti-kohle-koalition-waechst https://www.neues-deutschland.de/artikel/1073175.klimafinanzgipfel-die-anti-kohle-koalition-waechst.html 2016-11-23 |Kurt Stenger| economy/environment |radically left| |['Donald', 'Trump', 'Frankreich', 'Klimaschutz', 'USA']|
nd_texts/1073087.schlechte-luft-bedrohte-artenvielfalt https://www.neues-deutschland.de/artikel/1073087.schlechte-luft-bedrohte-artenvielfalt.html 2017-12-11 |Rainer Balcerowiak| economy/environment |radically left| |['Diesel', 'Verkehrspolitik']|
