|../jungle/articles/4463_Schneller als sein Schatten.txt| https://jungle.world/artikel/2016/44/schneller-als-sein-schatten 2016-11-03 |Julia Hoffmann| ausland []
../nachdenkseiten/articles/33366.txt http://www.nachdenkseiten.de/?p=33366 2016-05-13 |Jens Berger| |['Audio-Podcast', 'Aufbau Gegenöffentlichkeit', 'Europäische Union', 'Lobbyismus und politische Korruption', 'Schadstoffe', 'Verbraucherschutz']|
../neues-deutschland/nd_texts/1073846.huthersteller-borsalino-steht-vor-der-pleite https://www.neues-deutschland.de/artikel/1073846.huthersteller-borsalino-steht-vor-der-pleite.html 2017-12-20 None economy/environment |radically left| ['Film']
../nachdenkseiten/articles/27362.txt http://www.nachdenkseiten.de/?p=27362 2015-08-28 |Jens Berger| |['Innen- und Gesellschaftspolitik', 'Kampagnen / Tarnworte / Neusprech', 'Ungleichheit', 'Armut', 'Reichtum']|
|../jungle/articles/0500_»Viele motivieren sich mit ihrer Religion«.txt| https://jungle.world/artikel/2017/48/viele-motivieren-sich-mit-ihrer-religion 2017-11-30 |Tobias Maier| dschungel []
../neues-deutschland/nd_texts/1073246.doener-darf-auch-kuenftig-phosphate-enthalten https://www.neues-deutschland.de/artikel/1073246.doener-darf-auch-kuenftig-phosphate-enthalten.html 2017-12-14 None economy/environment |radically left| |['Europäische', 'Union']|
|../jungle/articles/2514_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
|../jungle/articles/3340_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1076514.hartz-iv-mehr-sanktionen-gegen-arbeitslose-verhaengt https://www.neues-deutschland.de/artikel/1076514.hartz-iv-mehr-sanktionen-gegen-arbeitslose-verhaengt.html 2015-12-30 None politics |radically left| |['Armut', 'Erwerbslosenstatistik', 'Hartz', 'IV', 'Paritätischer', 'Wohlfahrtsverband', 'Sozialstaat']|
../neues-deutschland/nd_texts/1068024.regeln-gegen-lohndumping https://www.neues-deutschland.de/artikel/1068024.regeln-gegen-lohndumping.html 2017-10-25 None economy/environment |radically left| |['Europäische', 'Union', 'Katarina', 'Barley']|
|../jungle/articles/4091_Unsicherer Frieden.txt| https://jungle.world/artikel/2016/48/unsicherer-frieden 2016-12-01 |Knut Henkel| ausland []
../nachdenkseiten/articles/41795.txt http://www.nachdenkseiten.de/?p=41795 2018-01-07 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/995184.meyer-werft-auf-abwegen https://www.neues-deutschland.de/artikel/995184.meyer-werft-auf-abwegen.html 2015-12-18 |Hermannus Pfeiffer| leftist_movement |radically left| []
../nachdenkseiten/articles/36572.txt http://www.nachdenkseiten.de/?p=36572 2017-01-11 |Albrecht Müller| |['Außen- und Sicherheitspolitik', 'Strategien der Meinungsmache']|
|../jungle/articles/3773_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../derfreitag/data/414.txt https://www.freitag.de/autoren/andrej-holm/die-falsche-bremse 2016-06-29 |['Patrisse Khan-Cullors','Reinhold Schramm','Montaine Duvall']| None
|../jungle/articles/1797_Wider den Kult um die Armut.txt| https://jungle.world/artikel/2017/29/wider-den-kult-um-die-armut 2017-07-20 |Bernhard Torsch| thema []
|../jungle/articles/3563_Die Kirchenzerstörer sind zurück.txt| https://jungle.world/artikel/2017/05/die-kirchenzerstoerer-sind-zurueck 2017-02-02 |Ute Weinmann| ausland []
../nachdenkseiten/articles/36116.txt http://www.nachdenkseiten.de/?p=36116 2016-12-05 |Albrecht Müller| |['Doku interessanten Kabaretts', 'Generationenkonflikt', 'Kampagnen / Tarnworte / Neusprech', 'Lobbyismus und politische Korruption', 'Rente']|
../neues-deutschland/nd_texts/1075915.un-kuerzt-hilfen-fuer-fluechtlinge-in-ruanda https://www.neues-deutschland.de/artikel/1075915.un-kuerzt-hilfen-fuer-fluechtlinge-in-ruanda.html 2018-01-11 None politics |radically left| |['Asylpolitik', 'Flüchtlinge', 'Ruanda']|
|../jungle/articles/4805_Bargeld lacht nicht mehr.txt| https://jungle.world/artikel/2016/39/bargeld-lacht-nicht-mehr 2016-09-29 |Stefan Dietl| inland []
|../jungle/articles/1968_Im Zweifel löschen.txt| https://jungle.world/artikel/2017/27/im-zweifel-loeschen 2017-07-06 |Leo Fischer| dschungel []
../nachdenkseiten/articles/26946.txt http://www.nachdenkseiten.de/?p=26946 2015-07-27 |Wolfgang Lieb| |['Europäische Union', 'Finanzen und Währung', 'Griechenland']|
../neues-deutschland/nd_texts/1074477.zwei-milliarden-euro-unwetterschaeden https://www.neues-deutschland.de/artikel/1074477.zwei-milliarden-euro-unwetterschaeden.html 2017-12-28 None economy/environment |radically left| ['Unwetter']
|../jungle/articles/4428_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1003612.direkte-aktion-nur-noch-im-netz https://www.neues-deutschland.de/artikel/1003612.direkte-aktion-nur-noch-im-netz.html 2016-03-02 None leftist_movement |radically left| []
|../jungle/articles/2450_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../nachdenkseiten/articles/41292.txt http://www.nachdenkseiten.de/?p=41292 2017-11-27 |Jens Berger| |['Audio-Podcast', 'einzelne Politiker', 'FDP', 'Rechte Gefahr']|
|../jungle/articles/2055_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
../neues-deutschland/nd_texts/1076720.eintrittsgeld-zum-wald-im-nordosten https://www.neues-deutschland.de/artikel/1076720.eintrittsgeld-zum-wald-im-nordosten.html 2018-01-19 None politics |radically left| ['Mecklenburg-Vorpommern']
../neues-deutschland/nd_texts/973878.fuenf-minuten-widerstand https://www.neues-deutschland.de/artikel/973878.fuenf-minuten-widerstand.html 2015-06-10 None leftist_movement |radically left| []
../nachdenkseiten/articles/41728.txt http://www.nachdenkseiten.de/?p=41728 2017-12-22 Redaktion |['Hinweise des Tages']|
|../jungle/articles/0880_Die Macht des Klientelismus.txt| https://jungle.world/artikel/2017/43/die-macht-des-klientelismus 2017-10-26 |Wolf-Dieter Vogel| ausland []
../derfreitag/data/934.txt https://www.freitag.de/autoren/der-freitag/schon-gaga 2015-05-18 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
../neues-deutschland/nd_texts/1073867.zug-faehrt-mit-stark-ueberhoehtem-tempo-in-die-katastrophe https://www.neues-deutschland.de/artikel/1073867.zug-faehrt-mit-stark-ueberhoehtem-tempo-in-die-katastrophe.html 2017-09-30 None economy/environment |radically left| |['USA', 'Verkehrspolitik']|
../neues-deutschland/nd_texts/1068601.trauma-bei-gefluechteten-damit-die-angst-nicht-bleibt https://www.neues-deutschland.de/artikel/1068601.trauma-bei-gefluechteten-damit-die-angst-nicht-bleibt.html 2017-10-26 |Ulrike Henning| economy/environment |radically left| |['Asylpolitik', 'Berlin', 'Flüchtlinge']|
../neues-deutschland/nd_texts/1059227.lange-to-do-liste-fuer-antifas https://www.neues-deutschland.de/artikel/1059227.lange-to-do-liste-fuer-antifas.html 2016-10-12 |Tim Zülch| leftist_movement |radically left| |['Antifa', 'Buchenwald', 'Holocaust', 'Konzentrationslager', 'Thüringen']|
|../jungle/articles/3821_Beliebter grüner Fleck.txt| https://jungle.world/artikel/2018/04/beliebter-gruener-fleck 2018-01-25 |Linda Schnepel| reportage []
|../jungle/articles/1283_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/1565_Flexibler ausbeuten.txt| https://jungle.world/artikel/2017/32/flexibler-ausbeuten 2017-08-10 |Bernhard Schmid| ausland []
|../jungle/articles/3199_»Wir haben uns über die sozialen Medien ermächtigt«.txt| https://jungle.world/artikel/2017/12/wir-haben-uns-ueber-die-sozialen-medien-ermaechtigt 2017-03-23 |Mirjana Mitrović, Jan-Holger Hennies| interview []
../nachdenkseiten/articles/33533.txt http://www.nachdenkseiten.de/?p=33533 2016-05-25 |Jens Berger| |['Euro und Eurokrise', 'Europäische Union', 'Schulden - Sparen']|
|../jungle/articles/0079_Fury in the White House.txt| https://jungle.world/artikel/2018/03/fury-white-house 2018-01-18 |Elke Wittich| dschungel []
|../jungle/articles/1570_Schutz unter dem Regenbogen.txt| https://jungle.world/artikel/2017/32/schutz-unter-dem-regenbogen 2017-08-10 |Nadia Saadi| reportage []
../neues-deutschland/nd_texts/1074377.kapitalismuskritik-arbeiten-bis-zum-tod https://www.neues-deutschland.de/artikel/1074377.kapitalismuskritik-arbeiten-bis-zum-tod.html 2017-12-27 None economy/environment |radically left| []
../neues-deutschland/nd_texts/1077095.korruptionsprozess-um-brasilianischen-expraesidenten-endspiel-in-porto-alegre https://www.neues-deutschland.de/artikel/1077095.korruptionsprozess-um-brasilianischen-expraesidenten-endspiel-in-porto-alegre.html 2017-09-16 |Andreas Behn| politics |radically left| |['Brasilien', 'Gerichtsverfahren', 'Korruption']|
|../jungle/articles/0513_In den Sternen.txt| https://jungle.world/artikel/2017/48/den-sternen 2017-11-30 |Ralf Balke| ausland []
|../jungle/articles/4547_Lachen über die Welt.txt| https://jungle.world/artikel/2016/43/lachen-ueber-die-welt 2016-10-27 |Maik Söhler| dschungel []
../nachdenkseiten/articles/27840.txt http://www.nachdenkseiten.de/?p=27840 2015-10-07 |Jens Berger| |['Hinweise des Tages']|
../nachdenkseiten/articles/34820.txt http://www.nachdenkseiten.de/?p=34820 2016-08-31 |Albrecht Müller| |['Audio-Podcast', 'Aufbau Gegenöffentlichkeit', 'Europäische Union', 'Steuerhinterziehung / Steueroasen / Steuerflucht']|
|../jungle/articles/1011_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
../neues-deutschland/nd_texts/1077067.eu-strafmassnahmen-gegen-nordkoreaner https://www.neues-deutschland.de/artikel/1077067.eu-strafmassnahmen-gegen-nordkoreaner.html 2018-01-23 None politics |radically left| |['Europäische', 'Union', 'KDVR']|
../neues-deutschland/nd_texts/1038392.aktionstag-bei-median https://www.neues-deutschland.de/artikel/1038392.aktionstag-bei-median.html 2017-01-13 |Peter Nowak| leftist_movement |radically left| []
../neues-deutschland/nd_texts/1052042.protestmarsch-zum-nato-gipfel-in-bruessel https://www.neues-deutschland.de/artikel/1052042.protestmarsch-zum-nato-gipfel-in-bruessel.html 2017-04-10 None leftist_movement |radically left| |['Frieden', 'NATO']|
../neues-deutschland/nd_texts/1077220.weinkonsum-lag-bei-fast-litern https://www.neues-deutschland.de/artikel/1077220.weinkonsum-lag-bei-fast-litern.html 2018-01-24 None economy/environment |radically left| []
../derfreitag/data/69.txt https://www.freitag.de/autoren/dominik-bardow/die-kalte-realitaet-warum-ich-hiermit-den-ball-abgebe 2016-12-31 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Jr'S China Blog']| None
../nachdenkseiten/articles/41005.txt http://www.nachdenkseiten.de/?p=41005 2017-11-12 Redaktion |['Hinweise des Tages']|
../nachdenkseiten/articles/37246.txt http://www.nachdenkseiten.de/?p=37246 2017-03-03 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1043194.spitzentanz-im-kenianischen-slum https://www.neues-deutschland.de/artikel/1043194.spitzentanz-im-kenianischen-slum.html 2017-02-28 |Bettina Rühl| leftist_movement |radically left| []
../derfreitag/data/885.txt https://www.freitag.de/autoren/timo-essner/oekonomie-der-armut/ 2015-08-31 |['Patrisse Khan-Cullors','Timo Essner','Ehemaliger Nutzer','Joachim Petrick','Ringo Wunderlich','Reinhold Schramm','Hans Springstein','Ein Strauchdieb','Anton Pree']| None
|../jungle/articles/4221_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/4195_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
../neues-deutschland/nd_texts/1068585.prekaere-beschaeftigung-flexibles-tageloehnertum https://www.neues-deutschland.de/artikel/1068585.prekaere-beschaeftigung-flexibles-tageloehnertum.html 2013-04-10 |Rainer Balcerowiak| economy/environment |radically left| |['Arbeitszeit', 'Prekäre', 'Beschäftigung', 'Teilzeitarbeit']|
../neues-deutschland/nd_texts/1076634.asylpolitik-paritaetische-familiennachzug-ist-ein-menschenrecht https://www.neues-deutschland.de/artikel/1076634.asylpolitik-paritaetische-familiennachzug-ist-ein-menschenrecht.html 2017-11-27 None politics |radically left| |['Asylpolitik', 'Flüchtlinge', 'Menschenrechte']|
../neues-deutschland/nd_texts/1016301.gewerkschaft-sammelt-fuer-wm-opfer-in-katar https://www.neues-deutschland.de/artikel/1016301.gewerkschaft-sammelt-fuer-wm-opfer-in-katar.html 2016-03-31 None leftist_movement |radically left| |['Fußball', 'Katar']|
|../jungle/articles/1080_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
|../jungle/articles/2015_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
../nachdenkseiten/articles/34928.txt http://www.nachdenkseiten.de/?p=34928 2016-09-09 |Jens Berger| |['Außen- und Sicherheitspolitik', 'Audio-Podcast', 'Erosion der Demokratie', 'Interviews', 'Strategien der Meinungsmache']|
../nachdenkseiten/articles/39335.txt http://www.nachdenkseiten.de/?p=39335 2017-07-25 |Jens Berger| |['Audio-Podcast', 'Ökonomie', 'Lobbyismus und politische Korruption', 'Schadstoffe', 'Verkehrspolitik']|
|../jungle/articles/4631_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../nachdenkseiten/articles/38899.txt http://www.nachdenkseiten.de/?p=38899 2017-06-26 |Lutz Hausstein| ['']
../nachdenkseiten/articles/38989.txt http://www.nachdenkseiten.de/?p=38989 2017-06-30 |Jens Berger| |['Aktuelles', 'Audio-Podcast', 'Europäische Union', 'Länderberichte', 'Strategien der Meinungsmache']|
../derfreitag/data/1052.txt https://www.freitag.de/autoren/hennikw/fakten-schaffen-statt-gespraeche-fuehren 2013-03-27 |['Patrisse Khan-Cullors','B Pecuchet','Elviz Prazley','Ehemaliger Nutzer']| None
../derfreitag/data/295.txt https://www.freitag.de/autoren/liquid/machen-wir-uns-mal-ein-bild 2012-07-25 |['Patrisse Khan-Cullors']| None
|../jungle/articles/4478_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../nachdenkseiten/articles/39739.txt http://www.nachdenkseiten.de/?p=39739 2017-08-23 |Albrecht Müller| |['Audio-Podcast', 'Erosion der Demokratie', 'Länderberichte']|
../neues-deutschland/nd_texts/1007482.die-macht-der-augenzeugen https://www.neues-deutschland.de/artikel/1007482.die-macht-der-augenzeugen.html 2016-04-06 None leftist_movement |radically left| []
../nachdenkseiten/articles/27609.txt http://www.nachdenkseiten.de/?p=27609 2015-09-18 |Albrecht Müller| |['Finanzpolitik', 'Lobbyorganisationen und interessengebundene Wissenschaft']|
|../jungle/articles/0350_Wütende Rufe aus der Wüste.txt| https://jungle.world/artikel/2017/50/wuetende-rufe-aus-der-wueste 2017-12-14 |Tobias Prüwer| dschungel []
|../jungle/articles/0002_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
|../jungle/articles/3892_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
|../jungle/articles/3749_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
|../jungle/articles/4001_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../neues-deutschland/nd_texts/1074169.ryanair-piloten-zum-streik-aufgerufen https://www.neues-deutschland.de/artikel/1074169.ryanair-piloten-zum-streik-aufgerufen.html 2017-12-13 None economy/environment |radically left| |['Flugverkehr', 'Streik', 'Vereinigung', 'Cockpit']|
|../jungle/articles/2991_»Viele Menschen haben Angst vor der Wahrheit«.txt| https://jungle.world/artikel/2017/15/viele-menschen-haben-angst-vor-der-wahrheit 2017-04-13 |Madlen Haarbach| interview []
../neues-deutschland/nd_texts/983192.ausrangiert https://www.neues-deutschland.de/artikel/983192.ausrangiert.html 2015-09-02 |Fabian Lambeck| leftist_movement |radically left| []
../nachdenkseiten/articles/27743.txt http://www.nachdenkseiten.de/?p=27743 2015-09-29 |Jens Berger| |['Audio-Podcast', 'Globalisierung', 'Schadstoffe', 'Verkehrspolitik']|
../nachdenkseiten/articles/41617.txt http://www.nachdenkseiten.de/?p=41617 2017-12-18 |Jens Berger| |['Audio-Podcast', 'Innen- und Gesellschaftspolitik', 'Kampagnen / Tarnworte / Neusprech', 'SPD']|
|../jungle/articles/0214_Mordmotiv Antisemitimus?.txt| https://jungle.world/artikel/2018/01/mordmotiv-antisemitimus 2018-01-04 |Kevin Culina| inland []
|../jungle/articles/2254_Wer zahlt?.txt| https://jungle.world/artikel/2017/22/wer-zahlt 2017-06-01 |Alina Schwermer| sport []
|../jungle/articles/1469_Bochum ist anders.txt| https://jungle.world/artikel/2017/34/bochum-ist-anders 2017-08-24 |Stefan Laurin| id-56828 []
../neues-deutschland/nd_texts/1060629.digitalcourage-plant-fest-der-demokratie https://www.neues-deutschland.de/artikel/1060629.digitalcourage-plant-fest-der-demokratie.html 2014-03-26 None leftist_movement |radically left| |['Demokratie', 'Überwachung']|
|../jungle/articles/2465_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
|../jungle/articles/3063_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../neues-deutschland/nd_texts/1071387.jahre-alte-tarife-fuer-azubis https://www.neues-deutschland.de/artikel/1071387.jahre-alte-tarife-fuer-azubis.html 2017-09-22 None economy/environment |radically left| |['Fachkräftemangel', 'IHK', 'Sachsen-Anhalt', 'SPD']|
../neues-deutschland/nd_texts/1069717.massentierhaltung-schweine-taeglich https://www.neues-deutschland.de/artikel/1069717.massentierhaltung-schweine-taeglich.html 2012-10-26 |Hagen Jung| economy/environment |radically left| |['Fleisch', 'Massentierhaltung', 'Niedersachsen', 'Tierhaltung', 'Tierschutz']|
../neues-deutschland/nd_texts/1071843.einigung-im-gastgewerbe-im-nordosten https://www.neues-deutschland.de/artikel/1071843.einigung-im-gastgewerbe-im-nordosten.html 2017-12-01 None leftist_movement |radically left| ['Mecklenburg-Vorpommern']
|../jungle/articles/2414_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../nachdenkseiten/articles/41195.txt http://www.nachdenkseiten.de/?p=41195 2017-11-22 Redaktion |['Hinweise des Tages']|
|../jungle/articles/4507_Jetzt vor allem.txt| https://jungle.world/artikel/2016/43/jetzt-vor-allem 2016-10-27 |jan brandt| dschungel []
|../jungle/articles/2497_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
|../jungle/articles/1778_Mit Ayatollahs gegen Extremismus.txt| https://jungle.world/artikel/2017/29/mit-ayatollahs-gegen-extremismus 2017-07-20 |Alex Feuerherdt| inland []
../nachdenkseiten/articles/34959.txt http://www.nachdenkseiten.de/?p=34959 2016-09-12 |Albrecht Müller| |['Außen- und Sicherheitspolitik', 'Audio-Podcast', 'einzelne Politiker', 'Strategien der Meinungsmache']|
../nachdenkseiten/articles/32903.txt http://www.nachdenkseiten.de/?p=32903 2016-04-08 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1075849.gute-taten-fuer-die-propaganda https://www.neues-deutschland.de/artikel/1075849.gute-taten-fuer-die-propaganda.html 2017-11-01 |Peter Nowak| politics |radically left| |['Asylpolitik', 'Berlin', 'Dresden', 'Einwanderung', 'Flüchtlinge', 'Obdachlosigkeit', 'Sachsen', 'Wohnen']|
../neues-deutschland/nd_texts/1054989.billig-fuer-ikea https://www.neues-deutschland.de/artikel/1054989.billig-fuer-ikea.html 2017-03-24 |Andreas Knudsen| leftist_movement |radically left| |['Dänemark', 'Ikea', 'LKW', 'Löhne', 'Rumänien', 'Slowakei']|
../neues-deutschland/nd_texts/1072437.digitalfirmen-sollen-mehr-steuern-zahlen https://www.neues-deutschland.de/artikel/1072437.digitalfirmen-sollen-mehr-steuern-zahlen.html 2017-12-06 None economy/environment |radically left| |['Digitalisierung', 'Europäische', 'Union', 'Irland', 'Steuerpolitk']|
../nachdenkseiten/articles/41669.txt http://www.nachdenkseiten.de/?p=41669 2017-12-21 Redaktion |['Hinweise des Tages']|
|../jungle/articles/1769_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
|../jungle/articles/2300_Chillen ohne Grillen.txt| https://jungle.world/artikel/2017/22/chillen-ohne-grillen 2017-05-31 |Svenna Triebler| inland []
../neues-deutschland/nd_texts/1055446.mit-bildung-aus-der-armut https://www.neues-deutschland.de/artikel/1055446.mit-bildung-aus-der-armut.html 2017-06-05 |Martin Ling| leftist_movement |radically left| |['Armut', 'Bundesregierung', 'G20', 'UNESCO']|
../derfreitag/data/176.txt https://www.freitag.de/autoren/mdell/das-merkwuerdige-schaetzchen 2014-03-09 |['Patrisse Khan-Cullors']| None
|../jungle/articles/1462_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
|../jungle/articles/4735_Die Götter essen Kinder.txt| https://jungle.world/artikel/2016/39/die-goetter-essen-kinder 2016-09-29 |Markus Ströhlein| dschungel []
../neues-deutschland/nd_texts/1077309.das-braune-netzwerk https://www.neues-deutschland.de/artikel/1077309.das-braune-netzwerk.html 2017-10-19 |Hendrik Lasch| politics |radically left| |['Asylpolitik', 'Dresden', 'Flüchtlinge', 'Rechtsradikalismus', 'Sachsen']|
../derfreitag/data/501.txt https://www.freitag.de/autoren/dominik-bardow/von-leipzig-nach-leverkusen 2015-01-31 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
|../jungle/articles/3143_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../nachdenkseiten/articles/35466.txt http://www.nachdenkseiten.de/?p=35466 2016-10-19 |Jens Berger| |['Audio-Podcast', 'Innere Sicherheit', 'Medienkritik', 'Strategien der Meinungsmache', 'Wertedebatte']|
../nachdenkseiten/articles/37868.txt http://www.nachdenkseiten.de/?p=37868 2017-04-18 |Jens Berger| |['Audio-Podcast', 'Demokratie', 'Länderberichte', 'Medienkritik', 'Strategien der Meinungsmache']|
../neues-deutschland/nd_texts/1075841.asylpolitik-familien-auf-dem-basar https://www.neues-deutschland.de/artikel/1075841.asylpolitik-familien-auf-dem-basar.html 2016-11-30 |Uwe Kalbe| politics |radically left| |['Asylpolitik', 'Einwanderung', 'Flüchtlinge', 'SPD']|
../nachdenkseiten/articles/34479.txt http://www.nachdenkseiten.de/?p=34479 2016-08-03 Redaktion |['Hinweise des Tages']|
../jungle/articles/0615_Steilvorlage.txt https://jungle.world/artikel/2017/47/steilvorlage 2017-11-23 |Liselotte Kreuz| hotspot []
../nachdenkseiten/articles/37296.txt http://www.nachdenkseiten.de/?p=37296 2017-03-07 Redaktion |['Hinweise des Tages']|
|../jungle/articles/1426_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
../nachdenkseiten/articles/41001.txt http://www.nachdenkseiten.de/?p=41001 2017-11-10 Redaktion |['Hinweise des Tages']|
../nachdenkseiten/articles/41575.txt http://www.nachdenkseiten.de/?p=41575 2017-12-22 |Albrecht Müller| |['Audio-Podcast', 'Innen- und Gesellschaftspolitik']|
../nachdenkseiten/articles/41541.txt http://www.nachdenkseiten.de/?p=41541 2017-12-12 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1076180.die-wartburg-feiert-ihren-geburtstag-nach https://www.neues-deutschland.de/artikel/1076180.die-wartburg-feiert-ihren-geburtstag-nach.html 2017-12-15 |Antje Lauschner| politics |radically left| |['Kunstausstellung', 'Theater', 'Thüringen']|
../nachdenkseiten/articles/42003.txt http://www.nachdenkseiten.de/?p=42003 2018-01-22 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1075230.zeitenwende-beim-diw https://www.neues-deutschland.de/artikel/1075230.zeitenwende-beim-diw.html 2018-01-22 |Kurt Stenger| politics |radically left| ['DIW']
../neues-deutschland/nd_texts/1073998.anteil-der-erneuerbaren-steigt-auf-prozent https://www.neues-deutschland.de/artikel/1073998.anteil-der-erneuerbaren-steigt-auf-prozent.html 2017-12-21 None economy/environment |radically left| |['erneuerbare', 'Energie']|
../nachdenkseiten/articles/31801.txt http://www.nachdenkseiten.de/?p=31801 2016-03-03 |Albrecht Müller| |['Audio-Podcast', 'Aufbau Gegenöffentlichkeit', 'einzelne Politiker', 'Strategien der Meinungsmache']|
|../jungle/articles/2518_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
|../jungle/articles/2581_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
|../jungle/articles/3907_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
../nachdenkseiten/articles/39284.txt http://www.nachdenkseiten.de/?p=39284 2017-07-22 |Albrecht Müller| |['Audio-Podcast', 'Aufrüstung', 'Friedenspolitik', 'Hochschulen und Wissenschaft']|
../neues-deutschland/nd_texts/1017915.streit-im-fuehrerstand https://www.neues-deutschland.de/artikel/1017915.streit-im-fuehrerstand.html 2016-07-08 None leftist_movement |radically left| ['GDL']
