pi_texts/koeln-randalierer-greifen-in-bahn-mit-schlaegen-und-tritten-an http://www.pi-news.net/2017/09/koeln-randalierer-greifen-in-bahn-mit-schlaegen-und-tritten-an/ 2017-09-02 |None| None |radically right| ||
pi_texts/warum-ich-die-afd-waehle-32 http://www.pi-news.net/2017/09/warum-ich-die-afd-waehle-32/ 2017-09-02 |None| None |radically right| |AfD-Wähler|
pi_texts/bergisch-gladbach-40-jaehriger-von-jugendlichen-zu-tode-gepruegelt http://www.pi-news.net/2017/09/bergisch-gladbach-40-jaehriger-von-jugendlichen-zu-tode-gepruegelt/ 2017-09-02 |None| None |radically right| |Asyl-Irrsinn Bereicherung Migrantengewalt Thomas K. Gladbach|
pi_texts/lidl-entfernt-kruzifixe-auf-verpackungsbildern http://www.pi-news.net/2017/09/lidl-entfernt-kruzifixe-auf-verpackungsbildern/ 2017-09-02 |None| None |radically right| ||
pi_texts/migrantenbonus-bewaehrung-vs-zehn-jahre-haft http://www.pi-news.net/2017/09/migrantenbonus-bewaehrung-vs-zehn-jahre-haft/ 2017-09-02 |None| None |radically right| ||
pi_texts/deutsche-kultur-sieben-lektionen-fuer-tuerkische-gastarbeiter http://www.pi-news.net/2017/09/deutsche-kultur-sieben-lektionen-fuer-tuerkische-gastarbeiter/ 2017-09-01 |None| None |radically right| |Deutschland Kultur|
pi_texts/sueddeutsche-im-modus-der-abteilung-agitation-des-zk-der-sed http://www.pi-news.net/2017/09/sueddeutsche-im-modus-der-abteilung-agitation-des-zk-der-sed/ 2017-09-01 |MICHAEL STÜRZENBERGER| None |radically right| |Gerichtsurteil Münchner Prozess Stürzenberger Süddeutsche Zeitung|
pi_texts/schweden-unbegleitetes-fluechtlingskind-stach-den-polizisten-nieder http://www.pi-news.net/2017/09/schweden-unbegleitetes-fluechtlingskind-stach-den-polizisten-nieder/ 2017-09-01 |None| None |radically right| ||
pi_texts/flensburg-allahu-akbar-schlaegerei-vor-der-disko http://www.pi-news.net/2017/09/flensburg-allahu-akbar-schlaegerei-vor-der-disko/ 2017-09-01 |None| None |radically right| ||
pi_texts/bremen-mit-problemen-tuntenfahne-nicht-am-staender http://www.pi-news.net/2017/09/bremen-mit-problemen-tuntenfahne-nicht-am-staender/ 2017-09-01 |JOHANNES DANIELS| None |radically right| |Bremen Schwule|
pi_texts/video-strandurlaub-in-syrien http://www.pi-news.net/2017/09/video-strandurlaub-in-syrien/ 2017-09-01 |None| None |radically right| |Flüchtlinge Syrien|
pi_texts/warum-ich-die-afd-waehle-31 http://www.pi-news.net/2017/09/warum-ich-die-afd-waehle-31/ 2017-09-01 |None| None |radically right| |AfD-Wähler|
pi_texts/nazi-polizei-entdeckt-hitler-glocke-von-herxheim http://www.pi-news.net/2017/09/nazi-polizei-entdeckt-hitler-glocke-von-herxheim/ 2017-09-01 |None| None |radically right| |Kampf gegen Rechts™ Medien|
pi_texts/laut-gedacht-48-alex-gauland-bester-mann http://www.pi-news.net/2017/09/laut-gedacht-48-alex-gauland-bester-mann/ 2017-09-01 |None| None |radically right| |Laut Gedacht|
pi_texts/schweinfurt-asylanten-greifen-polizei-mit-fahrraedern-und-steinen-an http://www.pi-news.net/2017/09/schweinfurt-asylanten-greifen-polizei-mit-fahrraedern-und-steinen-an/ 2017-09-01 |None| None |radically right| |Flüchtlinge Migrantengewalt|
pi_texts/breitscheidplatz-islam-als-mordgrund-gestrichen http://www.pi-news.net/2017/09/breitscheidplatz-islam-als-mordgrund-gestrichen/ 2017-09-01 |None| None |radically right| |Breitscheidplatz Islam Terror|
pi_texts/rechtswidriges-urteil-soll-islamkritiker-zum-schweigen-bringen http://www.pi-news.net/2017/08/rechtswidriges-urteil-soll-islamkritiker-zum-schweigen-bringen/ 2017-08-31 |None| None |radically right| |Islamkritik Justiz-Willkür Meinungsfreiheit Rechtsbruch Skandal-Urteil Stürzenberger|
pi_texts/guttenberg-comeback-100-zustimmung-mit-100-afd-programm http://www.pi-news.net/2017/08/guttenberg-comeback-100-zustimmung-mit-100-afd-programm/ 2017-08-31 |None| None |radically right| ||
pi_texts/anti-merkel-stimmung-auch-in-erlangen http://www.pi-news.net/2017/08/anti-merkel-stimmung-auch-in-erlangen/ 2017-08-31 |None| None |radically right| ||
pi_texts/stockholm-polizist-in-den-hals-gestochen http://www.pi-news.net/2017/08/stockholm-polizist-in-den-hals-gestochen/ 2017-08-31 |None| None |radically right| ||
pi_texts/einspruch-euer-ehren http://www.pi-news.net/2017/08/einspruch-euer-ehren/ 2017-08-31 |None| None |radically right| ||
pi_texts/fake-news-am-morgen-vertreiben-kummer-und-sorgen http://www.pi-news.net/2017/08/fake-news-am-morgen-vertreiben-kummer-und-sorgen/ 2017-08-31 |YORCK TOMKYLE| None |radically right| |Lügenpresse|
pi_texts/lueckenpresse-kann-proteste-gegen-merkel-nicht-mehr-ausblenden http://www.pi-news.net/2017/08/lueckenpresse-kann-proteste-gegen-merkel-nicht-mehr-ausblenden/ 2017-08-31 |MARKUS WIENER| None |radically right| |Merkelismus Widerstand|
pi_texts/video-der-links-staat http://www.pi-news.net/2017/08/video-der-links-staat/ 2017-08-31 |None| None |radically right| |Antifa Linksfaschismus Rote SA|
pi_texts/was-erlauben-strunz-spielen-wie-flasche-leer http://www.pi-news.net/2017/08/was-erlauben-strunz-spielen-wie-flasche-leer/ 2017-08-31 |DIRK SPANIEL| None |radically right| ||
pi_texts/die-gruenen-schutzpatronen-der-linksfaschisten http://www.pi-news.net/2017/08/die-gruenen-schutzpatronen-der-linksfaschisten/ 2017-08-31 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/warum-ich-die-afd-waehle-30 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-30/ 2017-08-31 |None| None |radically right| |AfD-Wähler|
pi_texts/angela-merkel-auch-in-ludwigshafen-ausgebuht http://www.pi-news.net/2017/08/angela-merkel-auch-in-ludwigshafen-ausgebuht/ 2017-08-31 |None| None |radically right| |Merkelismus Widerstand|
pi_texts/halle-mindestens-zehn-uebergriffe-bei-laternenfest http://www.pi-news.net/2017/08/halle-mindestens-zehn-uebergriffe-bei-laternenfest/ 2017-08-31 |None| None |radically right| |Halle Rapefugees|
pi_texts/tv-tipp-duell-der-kleinen-parteien http://www.pi-news.net/2017/08/tv-tipp-duell-der-kleinen-parteien/ 2017-08-30 |None| None |radically right| ||
pi_texts/ard-diffamiert-und-gefaehrdet-islamkritiker http://www.pi-news.net/2017/08/ard-diffamiert-und-gefaehrdet-islamkritiker/ 2017-08-30 |None| None |radically right| |Imad Karim|
pi_texts/nach-rimini-italien-entsorgt-integrationsbeauftragten http://www.pi-news.net/2017/08/nach-rimini-italien-entsorgt-integrationsbeauftragten/ 2017-08-30 |JOHANNES DANIELS| None |radically right| |Rapefugees Rimini|
pi_texts/finale-auf-malta-identitaere-habens-gewagt http://www.pi-news.net/2017/08/finale-auf-malta-identitaere-habens-gewagt/ 2017-08-30 |None| None |radically right| |Buch-Tipp Identitäre Widerstand|
pi_texts/unsere-alterspflegekraefte-kommen-merkel-will-afrikaner-kontingente http://www.pi-news.net/2017/08/unsere-alterspflegekraefte-kommen-merkel-will-afrikaner-kontingente/ 2017-08-30 |None| None |radically right| |Merkelismus|
pi_texts/wie-ein-fake-foto-gegen-die-afd-instrumentalisiert-wird http://www.pi-news.net/2017/08/wie-ein-fake-foto-gegen-die-afd-instrumentalisiert-wird/ 2017-08-30 |None| None |radically right| |AfD Fake News|
pi_texts/warum-ich-die-afd-waehle-29 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-29/ 2017-08-30 |None| None |radically right| |AfD-Wähler|
pi_texts/wenn-der-suedlaender-abends-klingelt http://www.pi-news.net/2017/08/wenn-der-suedlaender-abends-klingelt/ 2017-08-30 |None| None |radically right| ||
pi_texts/frankfurt-schlag-gegen-israel-feinde http://www.pi-news.net/2017/08/frankfurt-schlag-gegen-israel-feinde/ 2017-08-30 |None| None |radically right| ||
pi_texts/celle-messerangriff-auf-langsamparkerin http://www.pi-news.net/2017/08/celle-messerangriff-auf-langsamparkerin/ 2017-08-30 |None| None |radically right| ||
pi_texts/ausbilden-statt-abschieben-wir-zahlen-das http://www.pi-news.net/2017/08/ausbilden-statt-abschieben-wir-zahlen-das/ 2017-08-30 |None| None |radically right| ||
pi_texts/von-einer-republik-ohne-wert http://www.pi-news.net/2017/08/von-einer-republik-ohne-wert/ 2017-08-29 |None| None |radically right| ||
pi_texts/polens-regierung-bringt-stuerzenberger-urteil-vor-europaeischen-rat http://www.pi-news.net/2017/08/polens-regierung-bringt-stuerzenberger-urteil-vor-europaeischen-rat/ 2017-08-29 |JOHANNES DANIELS| None |radically right| |Stürzenberger|
pi_texts/live-ab-19-uhr-bjoern-hoecke-und-joerg-meuthen-in-seebach http://www.pi-news.net/2017/08/live-ab-19-uhr-bjoern-hoecke-und-joerg-meuthen-in-seebach/ 2017-08-29 |None| None |radically right| ||
pi_texts/landesfluechtlingsbeauftragter-schliesst-afd-von-podiumsdiskussion-aus http://www.pi-news.net/2017/08/landesfluechtlingsbeauftragter-schliesst-afd-von-podiumsdiskussion-aus/ 2017-08-29 |None| None |radically right| |Altparteien|
pi_texts/freiheit-vom-winde-verweht http://www.pi-news.net/2017/08/freiheit-vom-winde-verweht/ 2017-08-29 |None| None |radically right| |Kewil|
pi_texts/luegenpresse-entsorgte-schon-lange-politiker http://www.pi-news.net/2017/08/luegenpresse-entsorgte-schon-lange-politiker/ 2017-08-29 |None| None |radically right| |Lügenpresse|
pi_texts/oldham-imam-eroeffnet-stadtratssitzung-mit-gebet-aus-dem-koran http://www.pi-news.net/2017/08/oldham-imam-eroeffnet-stadtratssitzung-mit-gebet-aus-dem-koran/ 2017-08-29 |None| None |radically right| ||
pi_texts/frank-plasberg-will-richten-und-wird-selbst-gerichtet http://www.pi-news.net/2017/08/frank-plasberg-will-richten-und-wird-selbst-gerichtet/ 2017-08-29 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/nach-der-wahl-kommt-die-invasion http://www.pi-news.net/2017/08/nach-der-wahl-kommt-die-invasion/ 2017-08-29 |None| None |radically right| |Asyl-Irrsinn|
pi_texts/saarland-menschenmenge-geht-brutal-auf-polizisten-los http://www.pi-news.net/2017/08/saarland-menschenmenge-geht-brutal-auf-polizisten-los/ 2017-08-29 |None| None |radically right| |Asyl-Irrsinn|
pi_texts/chemnitz-co-2017-volksfeste-mit-fester-umvolkung http://www.pi-news.net/2017/08/chemnitz-co-2017-volksfeste-mit-fester-umvolkung/ 2017-08-29 |JOHANNES DANIELS| None |radically right| |Asyl-Irrsinn|
pi_texts/das-dorf-der-utopisten http://www.pi-news.net/2017/08/das-dorf-der-utopisten/ 2017-08-29 |None| None |radically right| |Asyl-Irrsinn|
pi_texts/ehemaliger-is-gefangener-terroristen-sind-mitten-unter-uns http://www.pi-news.net/2017/08/ehemaliger-is-gefangener-terroristen-sind-mitten-unter-uns/ 2017-08-29 |None| None |radically right| |Asyl-Irrsinn|
pi_texts/tv-tipp-alexander-gauland-bei-hart-aber-fair http://www.pi-news.net/2017/08/tv-tipp-alexander-gauland-bei-hart-aber-fair/ 2017-08-28 |None| None |radically right| |AfD|
pi_texts/gauland-hat-richtig-auf-eine-provokation-reagiert http://www.pi-news.net/2017/08/gauland-hat-richtig-auf-eine-provokation-reagiert/ 2017-08-28 |WOLFGANG HÜBNER| None |radically right| |Alternative für Deutschland|
pi_texts/live-ab-18-30-uhr-pegida-in-dresden-und-joerg-meuthen-in-suhl http://www.pi-news.net/2017/08/live-ab-18-30-uhr-pegida-in-dresden-und-joerg-meuthen-in-suhl/ 2017-08-28 |None| None |radically right| ||
pi_texts/london-amt-zwingt-fuenfjaehrige-christin-in-hardcore-moslem-familien http://www.pi-news.net/2017/08/london-amt-zwingt-fuenfjaehrige-christin-in-hardcore-moslem-familien/ 2017-08-28 |None| None |radically right| ||
pi_texts/wie-haetten-sie-vor-80-jahren-reagiert-herr-dr-keller http://www.pi-news.net/2017/08/wie-haetten-sie-vor-80-jahren-reagiert-herr-dr-keller/ 2017-08-28 |LE WALDSTERBEN| None |radically right| |Paypal|
pi_texts/verwaltungsgerichtshof-karlsruhe-akzeptiert-polygamie-von-moslem http://www.pi-news.net/2017/08/verwaltungsgerichtshof-karlsruhe-akzeptiert-polygamie-von-moslem/ 2017-08-28 |MICHAEL STÜRZENBERGER| None |radically right| |Justiz Polygamie Rechtsbruch Scharia Stürzenberger Vielehe|
pi_texts/warum-ich-die-afd-waehle-28 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-28/ 2017-08-28 |None| None |radically right| |AfD-Wähler|
pi_texts/merkel-und-scholz-spd-wollen-abgelehnte-asylbewerber-integrieren http://www.pi-news.net/2017/08/merkel-und-scholz-spd-wollen-abgelehnte-asylbewerber-integrieren/ 2017-08-28 |None| None |radically right| |Asyl-Irrsinn Islamisierung Deutschlands|
pi_texts/rimini-vier-maenner-vergewaltigen-strandspaziergaengerin http://www.pi-news.net/2017/08/rimini-vier-maenner-vergewaltigen-strandspaziergaengerin/ 2017-08-28 |JOHANNES DANIELS| None |radically right| |Rapefugees Rimini|
pi_texts/kopenhagen-muellabfuhr-nur-unter-polizeischutz http://www.pi-news.net/2017/08/kopenhagen-muellabfuhr-nur-unter-polizeischutz/ 2017-08-28 |None| None |radically right| ||
pi_texts/der-zauberlehrling-ruft-um-hilfe http://www.pi-news.net/2017/08/der-zauberlehrling-ruft-um-hilfe/ 2017-08-27 |None| None |radically right| |Merkelismus|
pi_texts/steuergeld-fuer-merkels-wahlkampffluege http://www.pi-news.net/2017/08/steuergeld-fuer-merkels-wahlkampffluege/ 2017-08-27 |None| None |radically right| |Merkelismus|
pi_texts/libyen-will-elektrischen-schutzzaun-zur-negerabwehr-bauen http://www.pi-news.net/2017/08/libyen-will-elektrischen-schutzzaun-zur-negerabwehr-bauen/ 2017-08-27 |None| None |radically right| ||
pi_texts/koeln-identitaere-bewegung-hisst-grossbanner-am-wdr-funkhaus http://www.pi-news.net/2017/08/koeln-identitaere-bewegung-hisst-grossbanner-am-wdr-funkhaus/ 2017-08-27 |None| None |radically right| ||
pi_texts/barcelona-die-weisheit-der-vielen http://www.pi-news.net/2017/08/barcelona-die-weisheit-der-vielen/ 2017-08-27 |EUGEN PRINZ| None |radically right| |Eugen Prinz Islam Terror|
pi_texts/remscheid-linkes-politmobbing-gescheitert http://www.pi-news.net/2017/08/remscheid-linkes-politmobbing-gescheitert/ 2017-08-27 |None| None |radically right| |Kampf gegen Rechts™ Medien|
pi_texts/katja-schneidt-konvertierung-nach-scheidung-bewusste-entscheidung http://www.pi-news.net/2017/08/katja-schneidt-konvertierung-nach-scheidung-bewusste-entscheidung/ 2017-08-27 |MICHAEL STÜRZENBERGER| None |radically right| |Islam Konvertiten Schneidt SPD Stürzenberger|
pi_texts/dortmund-asylant-vergewaltigt-frau-auf-disco-toilette http://www.pi-news.net/2017/08/dortmund-asylant-vergewaltigt-frau-auf-disco-toilette/ 2017-08-27 |None| None |radically right| |Rapefugees|
pi_texts/jetzt-kommen-auch-die-kubaner http://www.pi-news.net/2017/08/jetzt-kommen-auch-die-kubaner/ 2017-08-27 |None| None |radically right| |Asyl-Irrsinn|
pi_texts/warum-ich-die-afd-waehle-27 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-27/ 2017-08-27 |None| None |radically right| |AfD-Wähler|
pi_texts/der-magische-rucksack http://www.pi-news.net/2017/08/der-magische-rucksack/ 2017-08-27 |JOHANNES DANIELS| None |radically right| |Asyl-Irrsinn|
pi_texts/die-schlafwagenkanzlerin http://www.pi-news.net/2017/08/die-schlafwagenkanzlerin/ 2017-08-27 |None| None |radically right| |Bundestagswahl 2017 Merkelismus|
pi_texts/bremen-tatue-tata-die-schwuppilei-ist-da http://www.pi-news.net/2017/08/bremen-tatue-tata-die-schwuppilei-ist-da/ 2017-08-26 |JOHANNES DANIELS| None |radically right| |Bremen CSD|
pi_texts/vermummte-schuetzen-merkel-vor-dem-volk http://www.pi-news.net/2017/08/vermummte-schuetzen-merkel-vor-dem-volk/ 2017-08-26 |None| None |radically right| |Merkelismus|
pi_texts/monheim-dritte-bpe-aufklaerungsaktion-ueber-ditib http://www.pi-news.net/2017/08/monheim-dritte-bpe-aufklaerungsaktion-ueber-ditib/ 2017-08-26 |None| None |radically right| |Islam|
pi_texts/schweden-grenzenloser-unterwerfungsirrsinn http://www.pi-news.net/2017/08/schweden-grenzenloser-unterwerfungsirrsinn/ 2017-08-26 |None| None |radically right| ||
pi_texts/konspirative-politische-haendel-zu-ungunsten-suedtirols http://www.pi-news.net/2017/08/konspirative-politische-haendel-zu-ungunsten-suedtirols/ 2017-08-26 |None| None |radically right| |Geschichte Südtirol|
pi_texts/angela-merkel-ausgebuht-in-ost-und-west http://www.pi-news.net/2017/08/angela-merkel-ausgebuht-in-ost-und-west/ 2017-08-26 |MARKUS WIENER| None |radically right| |Merkelismus|
pi_texts/hannover-angriff-auf-alexander-gauland http://www.pi-news.net/2017/08/hannover-angriff-auf-alexander-gauland/ 2017-08-26 |None| None |radically right| ||
pi_texts/g20-hatz-wer-ist-der-kapuzenmann http://www.pi-news.net/2017/08/g20-hatz-wer-ist-der-kapuzenmann/ 2017-08-26 |None| None |radically right| ||
pi_texts/macron-braucht-26-000-euro-allein-fuer-makeup http://www.pi-news.net/2017/08/macron-braucht-26-000-euro-allein-fuer-makeup/ 2017-08-26 |None| None |radically right| |Frankreich Macron|
pi_texts/warum-ich-die-afd-waehle-26 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-26/ 2017-08-26 |None| None |radically right| |AfD-Wähler|
pi_texts/nicolaus-fest-ueber-bertelsmann-propaganda http://www.pi-news.net/2017/08/nicolaus-fest-ueber-bertelsmann-propaganda/ 2017-08-26 |None| None |radically right| |AfD Islam|
pi_texts/spd-hoegl-bei-kopftuch-frauen-vom-fundamentalistischen-muslimkreis http://www.pi-news.net/2017/08/spd-hoegl-bei-kopftuch-frauen-vom-fundamentalistischen-muslimkreis/ 2017-08-26 |MICHAEL STÜRZENBERGER| None |radically right| |Högl Moslems SPD Stürzenberger|
pi_texts/allahu-akbar-terror-in-bruessel-messerattacke-in-london http://www.pi-news.net/2017/08/allahu-akbar-terror-in-bruessel-messerattacke-in-london/ 2017-08-26 |None| None |radically right| |Islam-Terror|
pi_texts/brief-an-paypal-chef-politische-zensur-steht-ihnen-nicht-zu http://www.pi-news.net/2017/08/brief-an-paypal-chef-politische-zensur-steht-ihnen-nicht-zu/ 2017-08-25 |None| None |radically right| |Paypal|
pi_texts/kommentar-zur-lustigen-buergermeistern-und-der-gaudi-von-barcelona http://www.pi-news.net/2017/08/kommentar-zur-lustigen-buergermeistern-und-der-gaudi-von-barcelona/ 2017-08-25 |JOHANNES DANIELS| None |radically right| |Islam-Terror|
pi_texts/malta-verweigert-c-star-trinkwasser-bevoelkerung-bricht-das-embargo http://www.pi-news.net/2017/08/malta-verweigert-c-star-trinkwasser-bevoelkerung-bricht-das-embargo/ 2017-08-25 |None| None |radically right| |Defend Europe Identitäre Bewegung Mittelmeerkrimi|
pi_texts/in-sizilien-wird-der-kampf-um-europa-beginnen http://www.pi-news.net/2017/08/in-sizilien-wird-der-kampf-um-europa-beginnen/ 2017-08-25 |EUGEN PRINZ| None |radically right| |Eugen Prinz|
pi_texts/ist-ein-indymedia-verbot-technisch-ueberhaupt-durchsetzbar http://www.pi-news.net/2017/08/ist-ein-indymedia-verbot-technisch-ueberhaupt-durchsetzbar/ 2017-08-25 |None| None |radically right| ||
pi_texts/pippi-darf-nicht-neger-sagen-aber-koksen http://www.pi-news.net/2017/08/pippi-darf-nicht-neger-sagen-aber-koksen/ 2017-08-25 |None| None |radically right| ||
pi_texts/laut-gedacht-47-aft-alternative-fuer-tuerken http://www.pi-news.net/2017/08/laut-gedacht-47-aft-alternative-fuer-tuerken/ 2017-08-25 |None| None |radically right| |Laut Gedacht|
pi_texts/warum-ich-die-afd-waehle-25 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-25/ 2017-08-25 |None| None |radically right| |AfD-Wähler|
pi_texts/linksextreme-plattform-indymedia-verboten-nur-wahlkampfmanoever http://www.pi-news.net/2017/08/linksextreme-plattform-indymedia-verboten-nur-wahlkampfmanoever/ 2017-08-25 |None| None |radically right| ||
pi_texts/gruppe-verhindert-tram-weiterfahrt-fehlt-da-nicht-was-heribert http://www.pi-news.net/2017/08/gruppe-verhindert-tram-weiterfahrt-fehlt-da-nicht-was-heribert/ 2017-08-25 |MAX THOMA| None |radically right| |Lügenpresse Migrantengewalt|
pi_texts/wir-machen-die-politik-von-der-die-spd-nur-spricht http://www.pi-news.net/2017/08/wir-machen-die-politik-von-der-die-spd-nur-spricht/ 2017-08-25 |PETER BARTELS| None |radically right| |Bartels Bystron|
pi_texts/mords-gaudi-in-barcelona http://www.pi-news.net/2017/08/mords-gaudi-in-barcelona/ 2017-08-24 |None| None |radically right| |Islam-Terror|
pi_texts/stern-voellig-gaga-trump-in-hitlerpose http://www.pi-news.net/2017/08/stern-voellig-gaga-trump-in-hitlerpose/ 2017-08-24 |None| None |radically right| ||
pi_texts/venedig-wer-allahu-akbar-schreit-wird-erschossen http://www.pi-news.net/2017/08/venedig-wer-allahu-akbar-schreit-wird-erschossen/ 2017-08-24 |None| None |radically right| ||
pi_texts/auch-westliche-seifenspender-koennen-rassistisch-sein http://www.pi-news.net/2017/08/auch-westliche-seifenspender-koennen-rassistisch-sein/ 2017-08-24 |None| None |radically right| ||
pi_texts/fachkraft-analphabet-bevoelkerungsqualitaet http://www.pi-news.net/2017/08/fachkraft-analphabet-bevoelkerungsqualitaet/ 2017-08-24 |None| None |radically right| |Buchtipp|
pi_texts/muslime-lieben-deutsche-land http://www.pi-news.net/2017/08/muslime-lieben-deutsche-land/ 2017-08-24 |OLIVER FLESCH| None |radically right| |Royal Flesch|
pi_texts/13-messer-tote-in-bremen-stichhaltige-argumente-gegen-zuwanderung http://www.pi-news.net/2017/08/13-messer-tote-in-bremen-stichhaltige-argumente-gegen-zuwanderung/ 2017-08-24 |JOHANNES DANIELS| None |radically right| ||
pi_texts/islamischer-staat-will-frauenkirche-zerstoeren http://www.pi-news.net/2017/08/islamischer-staat-will-frauenkirche-zerstoeren/ 2017-08-24 |MICHAEL STÜRZENBERGER| None |radically right| |Anschlag Dresden Frauenkirche Islamischer Staat Terror|
pi_texts/warum-ich-die-afd-waehle-24 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-24/ 2017-08-24 |None| None |radically right| |AfD-Wähler|
pi_texts/moslems-beleidigt-anschlag-auf-us-band-allah-las-befuerchtet http://www.pi-news.net/2017/08/moslems-beleidigt-anschlag-auf-us-band-allah-las-befuerchtet/ 2017-08-24 |None| None |radically right| ||
pi_texts/charlie-hebdo-cover-regt-mehr-auf-als-tote-von-barcelona http://www.pi-news.net/2017/08/charlie-hebdo-cover-regt-mehr-auf-als-tote-von-barcelona/ 2017-08-24 |None| None |radically right| |Charlie Hebdo|
pi_texts/paypal-sperrt-konto-fuer-pi-spenden http://www.pi-news.net/2017/08/paypal-sperrt-konto-fuer-pi-spenden/ 2017-08-23 |None| None |radically right| |Paypal|
pi_texts/steuergeld-drei-minijobs-fuer-merkel http://www.pi-news.net/2017/08/steuergeld-drei-minijobs-fuer-merkel/ 2017-08-23 |JOHANNES DANIELS| None |radically right| ||
pi_texts/schweiz-islamischer-hassprediger-kassiert-600-000-franken-sozialhilfe http://www.pi-news.net/2017/08/schweiz-islamischer-hassprediger-kassiert-600-000-franken-sozialhilfe/ 2017-08-23 |None| None |radically right| ||
pi_texts/zwei-tote-kinder-aber-lueckenjournaille-nur-an-einem-interessiert http://www.pi-news.net/2017/08/zwei-tote-kinder-aber-lueckenjournaille-nur-an-einem-interessiert/ 2017-08-23 |None| None |radically right| ||
pi_texts/aussenminister-in-sorge http://www.pi-news.net/2017/08/aussenminister-in-sorge/ 2017-08-23 |None| None |radically right| |Altparteien|
pi_texts/steinmeier-beklagt-instrumentalisierung-der-geschichte http://www.pi-news.net/2017/08/steinmeier-beklagt-instrumentalisierung-der-geschichte/ 2017-08-23 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/heer-der-sklaven-wache-auf http://www.pi-news.net/2017/08/heer-der-sklaven-wache-auf/ 2017-08-23 |YORCK TOMKYLE| None |radically right| ||
pi_texts/eine-arbeitsanleitung-al-kaida-will-zuege-entgleisen-lassen http://www.pi-news.net/2017/08/eine-arbeitsanleitung-al-kaida-will-zuege-entgleisen-lassen/ 2017-08-23 |None| None |radically right| ||
pi_texts/welt-sechs-monate-haft-auf-bewaehrung-fuer-islamhasser-noch-geringe-strafe http://www.pi-news.net/2017/08/welt-sechs-monate-haft-auf-bewaehrung-fuer-islamhasser-noch-geringe-strafe/ 2017-08-23 |None| None |radically right| |Die Welt Islamkritik Justiz Kellerhoff Medien Schauprozess Stürzenberger|
pi_texts/warum-ich-die-afd-waehle-23 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-23/ 2017-08-23 |None| None |radically right| |AfD-Wähler|
pi_texts/stuttgart-iraker-vergewaltigen-40-jaehrige http://www.pi-news.net/2017/08/stuttgart-iraker-vergewaltigen-40-jaehrige/ 2017-08-23 |None| None |radically right| |Flüchtlinge Rapefugees|
pi_texts/bergisch-gladbach-pfeift-auf-angela-merkel http://www.pi-news.net/2017/08/bergisch-gladbach-pfeift-auf-angela-merkel/ 2017-08-22 |MARKUS WIENER| None |radically right| |Bundestagswahl Merkelismus|
pi_texts/loeschorgie-bei-facebook http://www.pi-news.net/2017/08/loeschorgie-bei-facebook/ 2017-08-22 |None| None |radically right| |Facebook Meinungsfreiheit|
pi_texts/das-ende-der-schonzeit http://www.pi-news.net/2017/08/das-ende-der-schonzeit/ 2017-08-22 |None| None |radically right| ||
pi_texts/plauen-hausverbot-fuer-asylanten-im-kulturzentrum http://www.pi-news.net/2017/08/plauen-hausverbot-fuer-asylanten-im-kulturzentrum/ 2017-08-22 |None| None |radically right| ||
pi_texts/59-prozent-der-fluechtlinge-ungebildet http://www.pi-news.net/2017/08/59-prozent-der-fluechtlinge-ungebildet/ 2017-08-22 |None| None |radically right| ||
pi_texts/der-zweitteuerste-politische-versager-deutschlands http://www.pi-news.net/2017/08/der-zweitteuerste-politische-versager-deutschlands/ 2017-08-22 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/die-willkuer-der-herrschenden http://www.pi-news.net/2017/08/die-willkuer-der-herrschenden/ 2017-08-22 |None| None |radically right| |Cantaloop|
pi_texts/warum-ich-die-afd-waehle-22 http://www.pi-news.net/2017/08/warum-ich-die-afd-waehle-22/ 2017-08-22 |None| None |radically right| |AfD-Wähler|
pi_texts/das-skandal-urteil-von-muenchen-ist-ein-rechtsbruch http://www.pi-news.net/2017/08/das-skandal-urteil-von-muenchen-ist-ein-rechtsbruch/ 2017-08-22 |MICHAEL STÜRZENBERGER| None |radically right| |Islamkritik Justiz Stürzenberger|
pi_texts/leere-regale-gegen-rechts http://www.pi-news.net/2017/08/leere-regale-gegen-rechts/ 2017-08-22 |None| None |radically right| |Kampf gegen Rechts™|
pi_texts/csu-todesgruesse-aus-mindelheim-mit-logo-des-innenministeriums http://www.pi-news.net/2017/08/csu-todesgruesse-aus-mindelheim-mit-logo-des-innenministeriums/ 2017-08-21 |JOHANNES DANIELS| None |radically right| ||
pi_texts/zuletzt-hauptverdaechtiger-dschihadist-von-barcelona-erschossen http://www.pi-news.net/2017/08/zuletzt-hauptverdaechtiger-dschihadist-von-barcelona-erschossen/ 2017-08-21 |None| None |radically right| |Auto-Dschihad|
